product_id,brand,technology,resolution,support_HDR,screensize,week_id,sales,RRP,discount,marketing_expense,cost_shifter,,
11,LG,QLED,4k,1,40-49,24,1155,1149,0.32,3079.839583,591.2604283,,
12,LG,QLED,1080p,0,40-49,24,1318,1299,0.12,3079.839583,667.0282805,,
13,LG,LCD,4k,0,50-59,24,1158,949,0.08,3079.839583,623.8984695,,
14,LG,QLED,4k,0,60+,24,1259,1049,0.15,3079.839583,568.4129485,,
15,LG,OLED,1080p,1,60+,24,1144,999,0.27,3079.839583,517.2986447,,
16,LG,LCD,1080p,1,40-49,24,961,949,0.23,3079.839583,700.4643707,,
17,LG,OLED,4k,0,30-39,24,1297,1599,0.31,3079.839583,632.5226607,,
18,LG,OLED,4k,1,40-49,24,1197,1649,0.29,3079.839583,751.317202,,
19,LG,LCD,1080p,1,40-49,24,1157,1049,0.19,3079.839583,626.9201348,,
20,LG,LCD,4k,0,40-49,24,1035,899,0.29,3079.839583,616.9387856,,
21,Sony,LCD,4k,0,50-59,24,1252,1249,0.24,1798.58026,611.8910462,,
22,Sony,LCD,4k,0,60+,24,1355,1549,0.28,1798.58026,585.6513265,,
23,Sony,OLED,4k,1,40-49,24,1133,849,0.15,1798.58026,484.3626035,,
24,Sony,QLED,1080p,1,50-59,24,1104,949,0.13,1798.58026,661.2390501,,
25,Sony,OLED,4k,1,40-49,24,1197,1099,0.18,1798.58026,578.3771856,,
26,Sony,QLED,4k,1,50-59,24,1423,1299,0.22,1798.58026,585.9593884,,
27,Sony,LCD,4k,0,60+,24,1232,1149,0.15,1798.58026,644.3887566,,
28,Sony,QLED,4k,0,30-39,24,988,999,0.17,1798.58026,637.7837704,,
29,Sony,OLED,1080p,1,50-59,24,1014,949,0.24,1798.58026,633.5902688,,
30,Sony,QLED,1080p,1,50-59,24,1105,849,0.16,1798.58026,581.3422631,,
31,Philips,LCD,4k,1,50-59,24,1099,799,0.07,2261.764809,505.4926413,,
32,Philips,OLED,1080p,0,30-39,24,1033,1199,0.12,2261.764809,651.520105,,
33,Philips,OLED,1080p,1,50-59,24,1331,1499,0.25,2261.764809,556.6890371,,
34,Philips,LCD,1080p,0,50-59,24,948,849,0.1,2261.764809,592.1039358,,
35,Philips,OLED,1080p,1,40-49,24,1040,999,0.17,2261.764809,584.8270628,,
36,Philips,QLED,4k,0,40-49,24,1171,1399,0.23,2261.764809,606.6536278,,
37,Philips,LCD,1080p,0,40-49,24,943,1249,0.23,2261.764809,668.2906235,,
38,Philips,OLED,1080p,0,50-59,24,905,999,0.22,2261.764809,632.0091429,,
39,Philips,LCD,1080p,1,60+,24,1059,1149,0.12,2261.764809,611.8550637,,
40,Philips,LCD,4k,1,50-59,24,1525,1799,0.24,2261.764809,624.0209467,,
1,Samsung,OLED,1080p,0,50-59,25,1523,1499,0.11,1077.586805,644.3062991,,
2,Samsung,OLED,4k,1,30-39,25,1137,1049,0.1,1077.586805,638.5292742,,
3,Samsung,OLED,4k,0,30-39,25,1205,1049,0.24,1077.586805,505.282865,,
4,Samsung,QLED,1080p,1,60+,25,1263,1249,0.22,1077.586805,665.9786035,,
5,Samsung,OLED,4k,1,50-59,25,977,1049,0.27,1077.586805,664.1037368,,
6,Samsung,QLED,4k,0,40-49,25,1225,1299,0.2,1077.586805,585.3051757,,
7,Samsung,QLED,4k,1,40-49,25,1306,1299,0.19,1077.586805,600.9962378,,
8,Samsung,QLED,4k,1,40-49,25,1152,1349,0.26,1077.586805,633.7024009,,
9,Samsung,OLED,1080p,0,60+,25,1217,1149,0.19,1077.586805,619.4962555,,
10,Samsung,LCD,1080p,0,40-49,25,957,899,0.24,1077.586805,658.7178382,,
11,LG,QLED,4k,1,40-49,25,1447,1349,0.24,4682.492675,612.6070202,,
12,LG,QLED,1080p,0,40-49,25,1508,1199,0.18,4682.492675,570.6302589,,
13,LG,LCD,4k,0,50-59,25,1383,849,0.15,4682.492675,545.6007648,,
14,LG,QLED,4k,0,60+,25,1646,1499,0.26,4682.492675,574.6773362,,
15,LG,OLED,1080p,1,60+,25,1589,1249,0.25,4682.492675,517.8429337,,
16,LG,LCD,1080p,1,40-49,25,1426,1049,0.13,4682.492675,560.4076726,,
17,LG,OLED,4k,0,30-39,25,1109,999,0.24,4682.492675,614.3831523,,
18,LG,OLED,4k,1,40-49,25,1464,1499,0.28,4682.492675,662.734124,,
19,LG,LCD,1080p,1,40-49,25,1118,799,0.19,4682.492675,626.6798475,,
20,LG,LCD,4k,0,40-49,25,1380,1199,0.12,4682.492675,687.3782473,,
21,Sony,LCD,4k,0,50-59,25,1416,1349,0.3,2739.971025,553.2741902,,
22,Sony,LCD,4k,0,60+,25,1176,1149,0.26,2739.971025,607.0329498,,
23,Sony,OLED,4k,1,40-49,25,1286,1399,0.29,2739.971025,611.0881159,,
24,Sony,QLED,1080p,1,50-59,25,1251,849,0.27,2739.971025,508.4827806,,
25,Sony,OLED,4k,1,40-49,25,1081,849,0.08,2739.971025,635.6258403,,
26,Sony,QLED,4k,1,50-59,25,1446,1049,0.11,2739.971025,575.9573252,,
27,Sony,LCD,4k,0,60+,25,1320,999,0.13,2739.971025,625.1012483,,
28,Sony,QLED,4k,0,30-39,25,1345,1249,0.18,2739.971025,652.6678193,,
29,Sony,OLED,1080p,1,50-59,25,1153,949,0.29,2739.971025,613.7818497,,
30,Sony,QLED,1080p,1,50-59,25,1066,749,0.19,2739.971025,593.8432663,,
31,Philips,LCD,4k,1,50-59,25,1043,949,0.08,3129.464683,617.1248155,,
32,Philips,OLED,1080p,0,30-39,25,939,849,0.12,3129.464683,577.0562379,,
33,Philips,OLED,1080p,1,50-59,25,1316,1199,0.13,3129.464683,567.6214637,,
34,Philips,LCD,1080p,0,50-59,25,1241,1149,0.14,3129.464683,608.4093768,,
35,Philips,OLED,1080p,1,40-49,25,1020,1099,0.18,3129.464683,595.8344359,,
36,Philips,QLED,4k,0,40-49,25,948,1199,0.21,3129.464683,708.6261438,,
37,Philips,LCD,1080p,0,40-49,25,1239,1499,0.15,3129.464683,677.2244261,,
38,Philips,OLED,1080p,0,50-59,25,1270,1399,0.27,3129.464683,632.6442923,,
39,Philips,LCD,1080p,1,60+,25,1274,1399,0.15,3129.464683,578.0704227,,
40,Philips,LCD,4k,1,50-59,25,1413,1349,0.18,3129.464683,621.4897375,,
1,Samsung,OLED,1080p,0,50-59,26,1594,1149,0.14,4035.575539,567.0326244,,
2,Samsung,OLED,4k,1,30-39,26,1366,1149,0.23,4035.575539,657.2755196,,
3,Samsung,OLED,4k,0,30-39,26,1562,1549,0.12,4035.575539,704.5978224,,
4,Samsung,QLED,1080p,1,60+,26,1591,1249,0.12,4035.575539,670.9233963,,
5,Samsung,OLED,4k,1,50-59,26,1493,1049,0.29,4035.575539,531.1390724,,
6,Samsung,QLED,4k,0,40-49,26,1447,1199,0.28,4035.575539,601.3887015,,
7,Samsung,QLED,4k,1,40-49,26,1774,1649,0.27,4035.575539,567.3979706,,
8,Samsung,QLED,4k,1,40-49,26,1644,1399,0.24,4035.575539,579.7316212,,
9,Samsung,OLED,1080p,0,60+,26,1334,1049,0.3,4035.575539,590.970967,,
10,Samsung,LCD,1080p,0,40-49,26,1207,649,0.06,4035.575539,596.8960858,,
11,LG,QLED,4k,1,40-49,26,1298,1649,0.28,3325.840214,665.9601261,,
12,LG,QLED,1080p,0,40-49,26,1073,1049,0.1,3325.840214,698.3695122,,
13,LG,LCD,4k,0,50-59,26,1188,1199,0.29,3325.840214,608.9539558,,
14,LG,QLED,4k,0,60+,26,1068,999,0.3,3325.840214,643.9692819,,
15,LG,OLED,1080p,1,60+,26,1594,1299,0.11,3325.840214,562.9571053,,
16,LG,LCD,1080p,1,40-49,26,1232,1149,0.23,3325.840214,593.6120022,,
17,LG,OLED,4k,0,30-39,26,988,849,0.15,3325.840214,647.9568245,,
18,LG,OLED,4k,1,40-49,26,1347,1599,0.2,3325.840214,740.1577147,,
19,LG,LCD,1080p,1,40-49,26,1127,1199,0.17,3325.840214,647.3802511,,
20,LG,LCD,4k,0,40-49,26,1118,1099,0.26,3325.840214,635.9669212,,
21,Sony,LCD,4k,0,50-59,26,1072,849,0.11,1148.143598,627.2688298,,
22,Sony,LCD,4k,0,60+,26,1033,1099,0.1,1148.143598,637.403683,,
23,Sony,OLED,4k,1,40-49,26,1269,1299,0.1,1148.143598,636.8401948,,
24,Sony,QLED,1080p,1,50-59,26,1238,1049,0.16,1148.143598,593.93937,,
25,Sony,OLED,4k,1,40-49,26,1030,949,0.12,1148.143598,615.6254069,,
26,Sony,QLED,4k,1,50-59,26,1402,1099,0.1,1148.143598,517.3544753,,
27,Sony,LCD,4k,0,60+,26,1378,1299,0.18,1148.143598,584.0690773,,
28,Sony,QLED,4k,0,30-39,26,1263,1349,0.21,1148.143598,569.0008972,,
29,Sony,OLED,1080p,1,50-59,26,1268,1199,0.18,1148.143598,603.5660006,,
30,Sony,QLED,1080p,1,50-59,26,1023,849,0.1,1148.143598,579.2077059,,
31,Philips,LCD,4k,1,50-59,26,1272,1199,0.15,3698.617978,629.8048853,,
32,Philips,OLED,1080p,0,30-39,26,1043,1099,0.15,3698.617978,659.7667185,,
33,Philips,OLED,1080p,1,50-59,26,904,649,0.27,3698.617978,555.2604669,,
34,Philips,LCD,1080p,0,50-59,26,1208,1299,0.3,3698.617978,539.8366129,,
35,Philips,OLED,1080p,1,40-49,26,1349,1249,0.17,3698.617978,601.6716054,,
36,Philips,QLED,4k,0,40-49,26,1244,1449,0.3,3698.617978,620.7501313,,
37,Philips,LCD,1080p,0,40-49,26,1207,1149,0.12,3698.617978,637.7943566,,
38,Philips,OLED,1080p,0,50-59,26,1358,1049,0.17,3698.617978,550.8620474,,
39,Philips,LCD,1080p,1,60+,26,1272,1149,0.15,3698.617978,573.0366618,,
40,Philips,LCD,4k,1,50-59,26,1205,1249,0.31,3698.617978,639.6102923,,
1,Samsung,OLED,1080p,0,50-59,27,1129,899,0.2,1630.473376,617.929039,,
2,Samsung,OLED,4k,1,30-39,27,1241,1249,0.27,1630.473376,579.7640642,,
3,Samsung,OLED,4k,0,30-39,27,956,1199,0.27,1630.473376,656.1931327,,
4,Samsung,QLED,1080p,1,60+,27,1274,1299,0.13,1630.473376,698.3205849,,
5,Samsung,OLED,4k,1,50-59,27,1190,899,0.26,1630.473376,569.2419703,,
6,Samsung,QLED,4k,0,40-49,27,1430,1399,0.14,1630.473376,644.0006247,,
7,Samsung,QLED,4k,1,40-49,27,1354,1649,0.28,1630.473376,654.5190227,,
8,Samsung,QLED,4k,1,40-49,27,1122,999,0.25,1630.473376,592.7539347,,
9,Samsung,OLED,1080p,0,60+,27,1455,1499,0.25,1630.473376,593.883689,,
10,Samsung,LCD,1080p,0,40-49,27,1009,999,0.18,1630.473376,691.3628589,,
11,LG,QLED,4k,1,40-49,27,888,1049,0.1,2046.002391,647.5593186,,
12,LG,QLED,1080p,0,40-49,27,1147,1299,0.28,2046.002391,629.0521333,,
13,LG,LCD,4k,0,50-59,27,1282,1249,0.14,2046.002391,619.2544342,,
14,LG,QLED,4k,0,60+,27,1206,1299,0.21,2046.002391,589.5187382,,
15,LG,OLED,1080p,1,60+,27,837,849,0.11,2046.002391,642.7751605,,
16,LG,LCD,1080p,1,40-49,27,999,999,0.13,2046.002391,644.5913001,,
17,LG,OLED,4k,0,30-39,27,991,1549,0.31,2046.002391,742.6891826,,
18,LG,OLED,4k,1,40-49,27,1173,1149,0.1,2046.002391,620.463877,,
19,LG,LCD,1080p,1,40-49,27,1213,1599,0.32,2046.002391,585.3778969,,
20,LG,LCD,4k,0,40-49,27,1087,1049,0.28,2046.002391,529.7773435,,
21,Sony,LCD,4k,0,50-59,27,1274,1199,0.14,1629.668458,640.5189141,,
22,Sony,LCD,4k,0,60+,27,1171,1199,0.23,1629.668458,581.010359,,
23,Sony,OLED,4k,1,40-49,27,1200,1099,0.26,1629.668458,532.3059882,,
24,Sony,QLED,1080p,1,50-59,27,1247,1099,0.22,1629.668458,568.5382534,,
25,Sony,OLED,4k,1,40-49,27,1141,949,0.15,1629.668458,605.9286452,,
26,Sony,QLED,4k,1,50-59,27,1210,1099,0.19,1629.668458,571.011554,,
27,Sony,LCD,4k,0,60+,27,1413,1499,0.22,1629.668458,595.9046925,,
28,Sony,QLED,4k,0,30-39,27,873,749,0.3,1629.668458,568.3689873,,
29,Sony,OLED,1080p,1,50-59,27,1255,999,0.16,1629.668458,570.8368263,,
30,Sony,QLED,1080p,1,50-59,27,1095,949,0.2,1629.668458,597.6010305,,
31,Philips,LCD,4k,1,50-59,27,1423,1049,0.07,4428.787797,553.9417988,,
32,Philips,OLED,1080p,0,30-39,27,1292,1149,0.15,4428.787797,585.482728,,
33,Philips,OLED,1080p,1,50-59,27,1070,549,0.13,4428.787797,529.598959,,
34,Philips,LCD,1080p,0,50-59,27,1314,899,0.1,4428.787797,501.8223286,,
35,Philips,OLED,1080p,1,40-49,27,1605,1549,0.2,4428.787797,552.8034361,,
36,Philips,QLED,4k,0,40-49,27,1302,1349,0.28,4428.787797,639.5489309,,
37,Philips,LCD,1080p,0,40-49,27,1387,1499,0.25,4428.787797,620.4532342,,
38,Philips,OLED,1080p,0,50-59,27,1415,1099,0.16,4428.787797,584.459561,,
39,Philips,LCD,1080p,1,60+,27,1356,1699,0.29,4428.787797,667.4177813,,
40,Philips,LCD,4k,1,50-59,27,1250,1099,0.24,4428.787797,583.4354031,,
1,Samsung,OLED,1080p,0,50-59,28,1416,1149,0.14,1449.1027,605.2235369,,
2,Samsung,OLED,4k,1,30-39,28,1129,1349,0.31,1449.1027,604.09705,,
3,Samsung,OLED,4k,0,30-39,28,1156,1349,0.25,1449.1027,637.8367049,,
4,Samsung,QLED,1080p,1,60+,28,1002,749,0.11,1449.1027,666.2857978,,
5,Samsung,OLED,4k,1,50-59,28,1177,1099,0.28,1449.1027,652.8061985,,
6,Samsung,QLED,4k,0,40-49,28,1271,1199,0.28,1449.1027,561.7242287,,
7,Samsung,QLED,4k,1,40-49,28,1217,949,0.08,1449.1027,610.9883991,,
8,Samsung,QLED,4k,1,40-49,28,1380,1349,0.26,1449.1027,559.6923104,,
9,Samsung,OLED,1080p,0,60+,28,1175,1149,0.33,1449.1027,514.11717,,
10,Samsung,LCD,1080p,0,40-49,28,1211,1199,0.22,1449.1027,614.9506142,,
11,LG,QLED,4k,1,40-49,28,1262,1549,0.29,2495.877586,620.9072772,,
12,LG,QLED,1080p,0,40-49,28,1309,1149,0.17,2495.877586,559.5236163,,
13,LG,LCD,4k,0,50-59,28,1129,1099,0.12,2495.877586,673.2822999,,
14,LG,QLED,4k,0,60+,28,1329,1199,0.18,2495.877586,555.8197943,,
15,LG,OLED,1080p,1,60+,28,1186,1349,0.27,2495.877586,649.0872438,,
16,LG,LCD,1080p,1,40-49,28,1202,1449,0.28,2495.877586,631.8443361,,
17,LG,OLED,4k,0,30-39,28,1178,1349,0.26,2495.877586,552.1192096,,
18,LG,OLED,4k,1,40-49,28,1013,1249,0.26,2495.877586,682.2808742,,
19,LG,LCD,1080p,1,40-49,28,984,849,0.21,2495.877586,593.9134408,,
20,LG,LCD,4k,0,40-49,28,1333,1149,0.14,2495.877586,552.6241717,,
21,Sony,LCD,4k,0,50-59,28,1370,749,0.16,3808.99012,551.0722781,,
22,Sony,LCD,4k,0,60+,28,1417,1299,0.28,3808.99012,589.7241552,,
23,Sony,OLED,4k,1,40-49,28,1306,949,0.14,3808.99012,564.3456603,,
24,Sony,QLED,1080p,1,50-59,28,1665,1199,0.17,3808.99012,574.4226001,,
25,Sony,OLED,4k,1,40-49,28,1630,1449,0.1,3808.99012,632.3515153,,
26,Sony,QLED,4k,1,50-59,28,1410,999,0.21,3808.99012,588.1030436,,
27,Sony,LCD,4k,0,60+,28,1459,1149,0.18,3808.99012,635.6745016,,
28,Sony,QLED,4k,0,30-39,28,1376,1149,0.12,3808.99012,643.3091881,,
29,Sony,OLED,1080p,1,50-59,28,1402,1099,0.18,3808.99012,689.7327946,,
30,Sony,QLED,1080p,1,50-59,28,1451,949,0.15,3808.99012,572.3393953,,
31,Philips,LCD,4k,1,50-59,28,1165,849,0.12,3228.041532,625.6108854,,
32,Philips,OLED,1080p,0,30-39,28,876,649,0.15,3228.041532,500.0804466,,
33,Philips,OLED,1080p,1,50-59,28,1103,849,0.13,3228.041532,565.21819,,
34,Philips,LCD,1080p,0,50-59,28,1174,999,0.09,3228.041532,566.4853564,,
35,Philips,OLED,1080p,1,40-49,28,1088,1099,0.18,3228.041532,576.0155333,,
36,Philips,QLED,4k,0,40-49,28,1086,949,0.16,3228.041532,617.7640516,,
37,Philips,LCD,1080p,0,40-49,28,1086,1199,0.31,3228.041532,586.6684681,,
38,Philips,OLED,1080p,0,50-59,28,1166,1199,0.26,3228.041532,640.2200842,,
39,Philips,LCD,1080p,1,60+,28,1146,1049,0.26,3228.041532,566.3715413,,
40,Philips,LCD,4k,1,50-59,28,999,1049,0.24,3228.041532,615.1517487,,
1,Samsung,OLED,1080p,0,50-59,29,1481,949,0.07,3855.25478,516.0805022,,
2,Samsung,OLED,4k,1,30-39,29,1459,1249,0.24,3855.25478,540.1812061,,
3,Samsung,OLED,4k,0,30-39,29,1347,1049,0.21,3855.25478,611.0085677,,
4,Samsung,QLED,1080p,1,60+,29,1647,1549,0.26,3855.25478,610.3629673,,
5,Samsung,OLED,4k,1,50-59,29,1696,1399,0.25,3855.25478,592.5510309,,
6,Samsung,QLED,4k,0,40-49,29,1456,799,0.11,3855.25478,497.7445197,,
7,Samsung,QLED,4k,1,40-49,29,1242,1099,0.21,3855.25478,691.6578345,,
8,Samsung,QLED,4k,1,40-49,29,1599,1099,0.11,3855.25478,574.8281763,,
9,Samsung,OLED,1080p,0,60+,29,1461,1349,0.32,3855.25478,660.6617414,,
10,Samsung,LCD,1080p,0,40-49,29,1460,999,0.16,3855.25478,537.5049202,,
11,LG,QLED,4k,1,40-49,29,1285,1099,0.09,3254.155613,565.6945882,,
12,LG,QLED,1080p,0,40-49,29,1254,1249,0.18,3254.155613,680.1785502,,
13,LG,LCD,4k,0,50-59,29,1234,999,0.2,3254.155613,571.3983495,,
14,LG,QLED,4k,0,60+,29,1072,1049,0.2,3254.155613,604.5227897,,
15,LG,OLED,1080p,1,60+,29,1274,1199,0.19,3254.155613,603.7767584,,
16,LG,LCD,1080p,1,40-49,29,1253,1249,0.23,3254.155613,597.5296173,,
17,LG,OLED,4k,0,30-39,29,1102,1149,0.17,3254.155613,675.8779041,,
18,LG,OLED,4k,1,40-49,29,1364,1199,0.16,3254.155613,627.5399442,,
19,LG,LCD,1080p,1,40-49,29,1084,899,0.18,3254.155613,569.5944159,,
20,LG,LCD,4k,0,40-49,29,1483,1599,0.28,3254.155613,566.6710069,,
21,Sony,LCD,4k,0,50-59,29,1322,1099,0.26,3960.313729,680.6960813,,
22,Sony,LCD,4k,0,60+,29,1572,1599,0.28,3960.313729,583.3221252,,
23,Sony,OLED,4k,1,40-49,29,1395,1149,0.25,3960.313729,537.7197379,,
24,Sony,QLED,1080p,1,50-59,29,1499,1049,0.14,3960.313729,599.299695,,
25,Sony,OLED,4k,1,40-49,29,1249,999,0.25,3960.313729,626.0051942,,
26,Sony,QLED,4k,1,50-59,29,1631,1249,0.27,3960.313729,499.4524982,,
27,Sony,LCD,4k,0,60+,29,1705,1399,0.25,3960.313729,543.0475372,,
28,Sony,QLED,4k,0,30-39,29,1220,899,0.11,3960.313729,628.8954556,,
29,Sony,OLED,1080p,1,50-59,29,1550,1299,0.2,3960.313729,617.9614794,,
30,Sony,QLED,1080p,1,50-59,29,1665,1249,0.18,3960.313729,518.2131375,,
31,Philips,LCD,4k,1,50-59,29,1198,1499,0.17,1377.572614,657.3622965,,
32,Philips,OLED,1080p,0,30-39,29,687,1099,0.18,1377.572614,676.7968589,,
33,Philips,OLED,1080p,1,50-59,29,847,1299,0.3,1377.572614,738.3480482,,
34,Philips,LCD,1080p,0,50-59,29,947,1099,0.22,1377.572614,568.7020532,,
35,Philips,OLED,1080p,1,40-49,29,876,1149,0.23,1377.572614,551.1040558,,
36,Philips,QLED,4k,0,40-49,29,854,949,0.25,1377.572614,543.3146903,,
37,Philips,LCD,1080p,0,40-49,29,726,999,0.13,1377.572614,643.3931583,,
38,Philips,OLED,1080p,0,50-59,29,1129,1299,0.09,1377.572614,678.4704414,,
39,Philips,LCD,1080p,1,60+,29,965,1199,0.2,1377.572614,651.8098754,,
40,Philips,LCD,4k,1,50-59,29,1123,1399,0.23,1377.572614,605.7609024,,
1,Samsung,OLED,1080p,0,50-59,30,1393,849,0.12,2780.875809,507.0654207,,
2,Samsung,OLED,4k,1,30-39,30,1388,1099,0.07,2780.875809,565.178193,,
3,Samsung,OLED,4k,0,30-39,30,1422,949,0.25,2780.875809,425.2959271,,
4,Samsung,QLED,1080p,1,60+,30,1385,1049,0.16,2780.875809,591.3695868,,
5,Samsung,OLED,4k,1,50-59,30,1385,649,0.06,2780.875809,591.1593206,,
6,Samsung,QLED,4k,0,40-49,30,1214,749,0.21,2780.875809,497.255075,,
7,Samsung,QLED,4k,1,40-49,30,1497,1349,0.23,2780.875809,610.3525259,,
8,Samsung,QLED,4k,1,40-49,30,1227,849,0.15,2780.875809,591.974474,,
9,Samsung,OLED,1080p,0,60+,30,1203,799,0.06,2780.875809,588.7188187,,
10,Samsung,LCD,1080p,0,40-49,30,1390,949,0.12,2780.875809,516.2389383,,
11,LG,QLED,4k,1,40-49,30,1166,1149,0.16,1638.023045,522.0446759,,
12,LG,QLED,1080p,0,40-49,30,1066,1199,0.29,1638.023045,567.9635285,,
13,LG,LCD,4k,0,50-59,30,1290,1299,0.26,1638.023045,532.6790719,,
14,LG,QLED,4k,0,60+,30,968,949,0.22,1638.023045,605.3339456,,
15,LG,OLED,1080p,1,60+,30,1208,1249,0.15,1638.023045,589.4448916,,
16,LG,LCD,1080p,1,40-49,30,1119,1199,0.18,1638.023045,579.3333847,,
17,LG,OLED,4k,0,30-39,30,1002,949,0.16,1638.023045,574.5366844,,
18,LG,OLED,4k,1,40-49,30,1155,1299,0.29,1638.023045,569.0263659,,
19,LG,LCD,1080p,1,40-49,30,1225,1149,0.07,1638.023045,567.7078133,,
20,LG,LCD,4k,0,40-49,30,1087,999,0.27,1638.023045,571.4854697,,
21,Sony,LCD,4k,0,50-59,30,1239,949,0.16,2718.924182,610.1875023,,
22,Sony,LCD,4k,0,60+,30,1260,1299,0.23,2718.924182,653.6916229,,
23,Sony,OLED,4k,1,40-49,30,1231,1149,0.24,2718.924182,607.6144329,,
24,Sony,QLED,1080p,1,50-59,30,1223,1149,0.16,2718.924182,674.5803752,,
25,Sony,OLED,4k,1,40-49,30,1327,1299,0.25,2718.924182,586.6414002,,
26,Sony,QLED,4k,1,50-59,30,1414,1149,0.24,2718.924182,528.2656316,,
27,Sony,LCD,4k,0,60+,30,1549,1499,0.19,2718.924182,676.5126238,,
28,Sony,QLED,4k,0,30-39,30,1138,1049,0.29,2718.924182,576.7335004,,
29,Sony,OLED,1080p,1,50-59,30,1508,1049,0.11,2718.924182,548.6385601,,
30,Sony,QLED,1080p,1,50-59,30,1283,1349,0.28,2718.924182,633.0519568,,
31,Philips,LCD,4k,1,50-59,30,1193,999,0.24,3844.961849,588.681724,,
32,Philips,OLED,1080p,0,30-39,30,1011,949,0.31,3844.961849,582.7315959,,
33,Philips,OLED,1080p,1,50-59,30,1360,1149,0.07,3844.961849,620.1957167,,
34,Philips,LCD,1080p,0,50-59,30,1271,999,0.11,3844.961849,580.1581793,,
35,Philips,OLED,1080p,1,40-49,30,941,999,0.2,3844.961849,645.5504796,,
36,Philips,QLED,4k,0,40-49,30,1203,1199,0.12,3844.961849,663.9961715,,
37,Philips,LCD,1080p,0,40-49,30,1224,1149,0.25,3844.961849,563.820521,,
38,Philips,OLED,1080p,0,50-59,30,1462,1649,0.28,3844.961849,623.4644163,,
39,Philips,LCD,1080p,1,60+,30,1113,899,0.06,3844.961849,650.0708174,,
40,Philips,LCD,4k,1,50-59,30,1317,1649,0.27,3844.961849,722.0502906,,
1,Samsung,OLED,1080p,0,50-59,31,1187,1049,0.26,1104.56329,565.6519754,,
2,Samsung,OLED,4k,1,30-39,31,871,999,0.17,1104.56329,704.981401,,
3,Samsung,OLED,4k,0,30-39,31,1186,1299,0.11,1104.56329,659.3166107,,
4,Samsung,QLED,1080p,1,60+,31,1068,699,0.09,1104.56329,650.5768971,,
5,Samsung,OLED,4k,1,50-59,31,1317,949,0.1,1104.56329,513.8305035,,
6,Samsung,QLED,4k,0,40-49,31,1179,1199,0.08,1104.56329,688.4135636,,
7,Samsung,QLED,4k,1,40-49,31,1174,1349,0.25,1104.56329,626.6479637,,
8,Samsung,QLED,4k,1,40-49,31,1132,1049,0.24,1104.56329,590.9229931,,
9,Samsung,OLED,1080p,0,60+,31,1026,949,0.18,1104.56329,581.3734731,,
10,Samsung,LCD,1080p,0,40-49,31,1243,1349,0.26,1104.56329,606.9376578,,
11,LG,QLED,4k,1,40-49,31,1198,1099,0.11,3683.209359,633.9427932,,
12,LG,QLED,1080p,0,40-49,31,1145,899,0.09,3683.209359,651.7061909,,
13,LG,LCD,4k,0,50-59,31,1229,999,0.16,3683.209359,649.2087632,,
14,LG,QLED,4k,0,60+,31,1240,849,0.11,3683.209359,590.3929959,,
15,LG,OLED,1080p,1,60+,31,1110,749,0.29,3683.209359,500.5970192,,
16,LG,LCD,1080p,1,40-49,31,1332,1549,0.29,3683.209359,625.3046814,,
17,LG,OLED,4k,0,30-39,31,1160,1149,0.2,3683.209359,603.1591711,,
18,LG,OLED,4k,1,40-49,31,1197,1349,0.3,3683.209359,670.0398511,,
19,LG,LCD,1080p,1,40-49,31,1451,1549,0.25,3683.209359,616.0073159,,
20,LG,LCD,4k,0,40-49,31,1453,1149,0.14,3683.209359,571.995153,,
21,Sony,LCD,4k,0,50-59,31,1569,1299,0.2,2403.73584,502.3786428,,
22,Sony,LCD,4k,0,60+,31,1519,1499,0.21,2403.73584,546.5522041,,
23,Sony,OLED,4k,1,40-49,31,1206,899,0.16,2403.73584,539.6994458,,
24,Sony,QLED,1080p,1,50-59,31,1359,1399,0.31,2403.73584,607.9420218,,
25,Sony,OLED,4k,1,40-49,31,1566,1749,0.23,2403.73584,611.7729538,,
26,Sony,QLED,4k,1,50-59,31,1533,1149,0.18,2403.73584,515.9755252,,
27,Sony,LCD,4k,0,60+,31,1630,1649,0.18,2403.73584,702.7390559,,
28,Sony,QLED,4k,0,30-39,31,1296,1149,0.09,2403.73584,622.175457,,
29,Sony,OLED,1080p,1,50-59,31,1368,1199,0.2,2403.73584,597.1040895,,
30,Sony,QLED,1080p,1,50-59,31,1517,1399,0.18,2403.73584,628.197163,,
31,Philips,LCD,4k,1,50-59,31,1449,1499,0.28,4340.886462,605.5967305,,
32,Philips,OLED,1080p,0,30-39,31,1110,1099,0.13,4340.886462,659.1395552,,
33,Philips,OLED,1080p,1,50-59,31,1287,999,0.15,4340.886462,548.0894053,,
34,Philips,LCD,1080p,0,50-59,31,1191,1099,0.28,4340.886462,553.0788472,,
35,Philips,OLED,1080p,1,40-49,31,1398,1449,0.18,4340.886462,651.0401353,,
36,Philips,QLED,4k,0,40-49,31,1216,1049,0.21,4340.886462,593.0390226,,
37,Philips,LCD,1080p,0,40-49,31,1262,1199,0.2,4340.886462,612.4488812,,
38,Philips,OLED,1080p,0,50-59,31,1224,849,0.11,4340.886462,605.7102143,,
39,Philips,LCD,1080p,1,60+,31,1466,1349,0.21,4340.886462,561.399886,,
40,Philips,LCD,4k,1,50-59,31,1552,1449,0.21,4340.886462,629.457066,,
1,Samsung,OLED,1080p,0,50-59,32,1490,849,0.09,4678.979715,587.1905379,,
